lipids	converted_lipid_name
PC O-39:9|PC O-19:4_20:5	PCO 39:9(x)|PC O-19:4_20:5(x2)
PC O-40:10	PCO 40:10
PC O-40:11	PCO 40:11
PC O-40:2	PCO 40:2
PC O-40:3	PCO 40:3
PC O-40:3|PC O-22:1_18:2	PCO 40:3(x)|PC O-22:1_18:2(x2)
PC O-40:4|PC O-16:0_24:4	PCO 40:4(x)|PC O-16:0_24:4(x2)
PC O-40:4|PC O-20:0_20:4	PCO 40:4(x)|PC O-20:0_20:4(x2)
PC O-40:5|PC O-18:1_22:4	PCO 40:5(x)|PC O-18:1_22:4(x2)
PC O-40:5|PC O-20:1_20:4	PCO 40:5(x)|PC O-20:1_20:4(x2)
PC O-40:6|PC O-18:0_22:6	PCO 40:6(x)|PC O-18:0_22:6(x2)
PC O-40:6|PC O-18:1_22:5	PCO 40:6(x)|PC O-18:1_22:5(x2)
PC O-40:7	PCO 40:7
PC O-40:7|PC O-18:1_22:6	PCO 40:7(x)|PC O-18:1_22:6(x2)
PC O-40:7|PC O-18:2_22:5	PCO 40:7(x)|PC O-18:2_22:5(x2)
PC O-40:8	PCO 40:8
PC O-40:8|PC O-18:2_22:6	PCO 40:8(x)|PC O-18:2_22:6(x2)
PC O-40:8|PC O-18:3_22:5	PCO 40:8(x)|PC O-18:3_22:5(x2)
PC O-40:8|PC O-18:4_22:4	PCO 40:8(x)|PC O-18:4_22:4(x2)
PC O-40:9	PCO 40:9
PC O-40:9|PC O-18:4_22:5	PCO 40:9(x)|PC O-18:4_22:5(x2)
PC O-41:1	PCO 41:1
PC O-41:10	PCO 41:10
PC O-41:11	PCO 41:11
PC O-41:2|PC O-15:1_26:1	PCO 41:2(x)|PC O-15:1_26:1(x2)
PC O-41:8	PCO 41:8
PC O-41:9	PCO 41:9
PC O-42:10	PCO 42:10
PC O-42:10|PC O-18:4_24:6	PCO 42:10(x)|PC O-18:4_24:6(x2)
PC O-42:11	PCO 42:11
PC O-42:11|PC O-18:5_24:6	PCO 42:11(x)|PC O-18:5_24:6(x2)
PC O-42:5|PC O-22:1_20:4	PCO 42:5(x)|PC O-22:1_20:4(x2)
PC O-42:6|PC O-20:0_22:6	PCO 42:6(x)|PC O-20:0_22:6(x2)
PC O-42:7|PC O-20:1_22:6	PCO 42:7(x)|PC O-20:1_22:6(x2)
PC O-42:8	PCO 42:8
PC O-42:8|PC O-18:4_24:4	PCO 42:8(x)|PC O-18:4_24:4(x2)
PC O-42:9	PCO 42:9
PC O-42:9|PC O-18:4_24:5	PCO 42:9(x)|PC O-18:4_24:5(x2)
PC O-43:10	PCO 43:10
PC O-43:11	PCO 43:11
PC O-43:3	PCO 43:3
PC O-43:7	PCO 43:7
PC O-43:9	PCO 43:9
PC O-44:11	PCO 44:11
PC O-44:12	PCO 44:12
PC O-44:3	PCO 44:3
PC O-44:5	PCO 44:5
PC O-44:8|PC O-22:2_22:6	PCO 44:8(x)|PC O-22:2_22:6(x2)
PC O-46:6	PCO 46:6
PC O-47:4	PCO 47:4
PC O-47:5|PC O-27:1_20:4	PCO 47:5(x)|PC O-27:1_20:4(x2)
PC O-48:3	PCO 48:3
PC O-55:3	PCO 55:3
PE 21:4	PE 21:4
PE 22:0;O|PE 18:0_4:0;O	PE 22:0(O)|PE 18:0_4:0(O)
PE 25:1;O|PE 10:0_15:1;O	PE 25:1(O)|PE 10:0_15:1(O)
PE 25:1;O|PE 8:0_17:1;O	PE 25:1(O)|PE 8:0_17:1(O)
PE 27:1;O|PE 10:0_17:1;O	PE 27:1(O)|PE 10:0_17:1(O)
PE 27:1|PE 9:0_18:1	PE 27:1(x)|PE 9:0_18:1(x2)
PE 27:2;O|PE 10:0_17:2;O	PE 27:2(O)|PE 10:0_17:2(O)
PE 29:1;O2|PE 12:0_17:1;O2	PE 29:1(O2)|PE 12:0_17:1(O2)
PE 29:2;O|PE 12:0_17:2;O	PE 29:2(O)|PE 12:0_17:2(O)
PE 30:0	PE 30:0
PE 32:0|PE 16:0_16:0	PE 32:0(x)|PE 16:0_16:0(x2)
PE 32:1|PE 16:0_16:1	PE 32:1(x)|PE 16:0_16:1(x2)
PE 32:2|PE 16:1_16:1	PE 32:2(x)|PE 16:1_16:1(x2)
PE 32:6	PE 32:6
PE 33:1(d7)|PE 15:0_18:1(d7)	PE 33:1(d7)|PE 15:0_18:1(d7)
PE 34:0;O3|PE 16:0_18:0;O3	PE 34:0(O3)|PE 16:0_18:0(O3)
PE 34:0;O3|PE 18:0_16:0;O3	PE 34:0(O3)|PE 18:0_16:0(O3)
PE 34:0|PE 16:0_18:0	PE 34:0(x)|PE 16:0_18:0(x2)
PE 34:1|PE 16:0_18:1	PE 34:1(x)|PE 16:0_18:1(x2)
PE 34:2;O2|PE 16:0_18:2;O2	PE 34:2(O2)|PE 16:0_18:2(O2)
PE 34:2;O3|PE 16:0_18:2;O3	PE 34:2(O3)|PE 16:0_18:2(O3)
PE 34:2;O|PE 16:0_18:2;O	PE 34:2(O)|PE 16:0_18:2(O)
PE 34:2|PE 16:0_18:2	PE 34:2(x)|PE 16:0_18:2(x2)
PE 34:3;O3|PE 16:0_18:3;O3	PE 34:3(O3)|PE 16:0_18:3(O3)
PE 34:3;O4|PE 16:0_18:3;O4	PE 34:3(O4)|PE 16:0_18:3(O4)
PE 34:3|PE 16:0_18:3	PE 34:3(x)|PE 16:0_18:3(x2)
PE 34:3|PE 16:1_18:2	PE 34:3(x)|PE 16:1_18:2(x2)
PE 34:4;O3|PE 16:1_18:3;O3	PE 34:4(O3)|PE 16:1_18:3(O3)
PE 34:4|PE 14:0_20:4	PE 34:4(x)|PE 14:0_20:4(x2)
PE 34:4|PE 16:1_18:3	PE 34:4(x)|PE 16:1_18:3(x2)
PE 35:1|PE 16:0_19:1	PE 35:1(x)|PE 16:0_19:1(x2)
PE 35:1|PE 17:0_18:1	PE 35:1(x)|PE 17:0_18:1(x2)
PE 35:2|PE 17:0_18:2	PE 35:2(x)|PE 17:0_18:2(x2)
PE 35:3|PE 17:1_18:2	PE 35:3(x)|PE 17:1_18:2(x2)
PE 35:4|PE 15:0_20:4	PE 35:4(x)|PE 15:0_20:4(x2)
PE 36:1	PE 36:1
PE 36:1|PE 18:0_18:1	PE 36:1(x)|PE 18:0_18:1(x2)
PE 36:2;O2|PE 18:0_18:2;O2	PE 36:2(O2)|PE 18:0_18:2(O2)
PE 36:2|PE 18:0_18:2	PE 36:2(x)|PE 18:0_18:2(x2)
PE 36:3;O2|PE 18:1_18:2;O2	PE 36:3(O2)|PE 18:1_18:2(O2)
PE 36:3;O3|PE 18:1_18:2;O3	PE 36:3(O3)|PE 18:1_18:2(O3)
PE 36:3;O|PE 18:1_18:2;O	PE 36:3(O)|PE 18:1_18:2(O)
PE 36:3|PE 18:1_18:2	PE 36:3(x)|PE 18:1_18:2(x2)
PE 36:4;O2|PE 16:0_20:4;O2	PE 36:4(O2)|PE 16:0_20:4(O2)
PE 36:4;O|PE 16:0_20:4;O	PE 36:4(O)|PE 16:0_20:4(O)
PE 36:4|PE 16:0_20:4	PE 36:4(x)|PE 16:0_20:4(x2)
PE 36:4|PE 18:1_18:3	PE 36:4(x)|PE 18:1_18:3(x2)
PE 36:4|PE 18:2_18:2	PE 36:4(x)|PE 18:2_18:2(x2)
PE 36:5|PE 16:0_20:5	PE 36:5(x)|PE 16:0_20:5(x2)
PE 36:5|PE 16:1_20:4	PE 36:5(x)|PE 16:1_20:4(x2)
PE 36:5|PE 18:2_18:3	PE 36:5(x)|PE 18:2_18:3(x2)
PE 36:6|PE 14:0_22:6	PE 36:6(x)|PE 14:0_22:6(x2)
PE 36:6|PE 16:1_20:5	PE 36:6(x)|PE 16:1_20:5(x2)
PE 37:1|PE 18:0_19:1	PE 37:1(x)|PE 18:0_19:1(x2)
PE 37:2|PE 19:0_18:2	PE 37:2(x)|PE 19:0_18:2(x2)
PE 37:3|PE 17:0_20:3	PE 37:3(x)|PE 17:0_20:3(x2)
PE 37:4|PE 17:0_20:4	PE 37:4(x)|PE 17:0_20:4(x2)
PE 37:5|PE 17:1_20:4	PE 37:5(x)|PE 17:1_20:4(x2)
PE 37:6|PE 15:0_22:6	PE 37:6(x)|PE 15:0_22:6(x2)
PE 38:1|PE 18:0_20:1	PE 38:1(x)|PE 18:0_20:1(x2)
PE 38:2|PE 18:1_20:1	PE 38:2(x)|PE 18:1_20:1(x2)
PE 38:2|PE 20:0_18:2	PE 38:2(x)|PE 20:0_18:2(x2)
PE 38:3|PE 18:0_20:3	PE 38:3(x)|PE 18:0_20:3(x2)
PE 38:4	PE 38:4
PE 38:4;O2|PE 18:0_20:4;O2	PE 38:4(O2)|PE 18:0_20:4(O2)
PE 38:4;O2|PE 20:4_18:0;O2	PE 38:4(O2)|PE 20:4_18:0(O2)
PE 38:4;O3|PE 18:0_20:4;O3	PE 38:4(O3)|PE 18:0_20:4(O3)
PE 38:4;O4|PE 18:0_20:4;O4	PE 38:4(O4)|PE 18:0_20:4(O4)
PE 38:4;O4|PE 20:3_18:1;O4	PE 38:4(O4)|PE 20:3_18:1(O4)
PE 38:4|PE 18:0_20:4	PE 38:4(x)|PE 18:0_20:4(x2)
PE 38:4|PE 18:1_20:3	PE 38:4(x)|PE 18:1_20:3(x2)
PE 38:4|PE 6:0_32:4	PE 38:4(x)|PE 6:0_32:4(x2)
PE 38:5;O2|PE 18:1_20:4;O2	PE 38:5(O2)|PE 18:1_20:4(O2)
PE 38:5;O2|PE 18:2_20:3;O2	PE 38:5(O2)|PE 18:2_20:3(O2)
PE 38:5;O|PE 18:1_20:4;O	PE 38:5(O)|PE 18:1_20:4(O)
PE 38:5|PE 16:0_22:5	PE 38:5(x)|PE 16:0_22:5(x2)
PE 38:5|PE 18:0_20:5	PE 38:5(x)|PE 18:0_20:5(x2)
PE 38:5|PE 18:1_20:4	PE 38:5(x)|PE 18:1_20:4(x2)
PE 38:6	PE 38:6
PE 38:6;O2|PE 16:0_22:6;O2	PE 38:6(O2)|PE 16:0_22:6(O2)
PE 38:6;O|PE 16:0_22:6;O	PE 38:6(O)|PE 16:0_22:6(O)
PE 38:6|PE 16:0_22:6	PE 38:6(x)|PE 16:0_22:6(x2)
PE 38:6|PE 18:2_20:4	PE 38:6(x)|PE 18:2_20:4(x2)
PE 38:7|PE 16:1_22:6	PE 38:7(x)|PE 16:1_22:6(x2)
PE 38:7|PE 18:2_20:5	PE 38:7(x)|PE 18:2_20:5(x2)
PE 38:8	PE 38:8
PE 39:3|PE 19:0_20:3	PE 39:3(x)|PE 19:0_20:3(x2)
PE 39:4|PE 19:0_20:4	PE 39:4(x)|PE 19:0_20:4(x2)
PE 39:6	PE 39:6
PE 39:7;O|PE 22:6_17:1;O	PE 39:7(O)|PE 22:6_17:1(O)
PE 39:7|PE 17:1_22:6	PE 39:7(x)|PE 17:1_22:6(x2)
PE 39:8|PE 15:2_24:6	PE 39:8(x)|PE 15:2_24:6(x2)
PE 40:10	PE 40:10
PE 40:10|PE 18:4_22:6	PE 40:10(x)|PE 18:4_22:6(x2)
PE 40:1|PE 18:0_22:1	PE 40:1(x)|PE 18:0_22:1(x2)
PE 40:1|PE 20:0_20:1	PE 40:1(x)|PE 20:0_20:1(x2)
PE 40:2|PE 18:1_22:1	PE 40:2(x)|PE 18:1_22:1(x2)
PE 40:3	PE 40:3
PE 40:3;O|PE 18:0_22:3;O	PE 40:3(O)|PE 18:0_22:3(O)
PE 40:3|PE 22:1_18:2	PE 40:3(x)|PE 22:1_18:2(x2)
PE 40:4;O2|PE 18:1_22:3;O2	PE 40:4(O2)|PE 18:1_22:3(O2)
PE 40:4;O|PE 18:1_22:3;O	PE 40:4(O)|PE 18:1_22:3(O)
PE 40:4|PE 18:0_22:4	PE 40:4(x)|PE 18:0_22:4(x2)
PE 40:4|PE 20:0_20:4	PE 40:4(x)|PE 20:0_20:4(x2)
PE 40:5	PE 40:5
PE 40:5|PE 18:0_22:5	PE 40:5(x)|PE 18:0_22:5(x2)
PE 40:6	PE 40:6
PE 40:6;O2|PE 18:3_22:3;O2	PE 40:6(O2)|PE 18:3_22:3(O2)
PE 40:6;O2|PE 22:6_18:0;O2	PE 40:6(O2)|PE 22:6_18:0(O2)
PE 40:6|PE 18:0_22:6	PE 40:6(x)|PE 18:0_22:6(x2)
PE 40:7;O|PE 18:1_22:6;O	PE 40:7(O)|PE 18:1_22:6(O)
PE 40:7;O|PE 22:6_18:1;O	PE 40:7(O)|PE 22:6_18:1(O)
PE 40:7|PE 18:1_22:6	PE 40:7(x)|PE 18:1_22:6(x2)
PE 40:7|PE 18:2_22:5	PE 40:7(x)|PE 18:2_22:5(x2)
PE 40:8|PE 18:2_22:6	PE 40:8(x)|PE 18:2_22:6(x2)
PE 40:9|PE 18:3_22:6	PE 40:9(x)|PE 18:3_22:6(x2)
PE 41:6	PE 41:6
PE 41:6|PE 19:0_22:6	PE 41:6(x)|PE 19:0_22:6(x2)
PE 42:10	PE 42:10
PE 42:11	PE 42:11
PE 42:1|PE 24:0_18:1	PE 42:1(x)|PE 24:0_18:1(x2)
PE 42:2|PE 24:0_18:2	PE 42:2(x)|PE 24:0_18:2(x2)
PE 42:3|PE 24:1_18:2	PE 42:3(x)|PE 24:1_18:2(x2)
PE 42:4|PE 18:0_24:4	PE 42:4(x)|PE 18:0_24:4(x2)
PE 42:4|PE 20:0_22:4	PE 42:4(x)|PE 20:0_22:4(x2)
PE 42:4|PE 22:0_20:4	PE 42:4(x)|PE 22:0_20:4(x2)
PE 42:5|PE 18:0_24:5	PE 42:5(x)|PE 18:0_24:5(x2)
PE 42:5|PE 22:1_20:4	PE 42:5(x)|PE 22:1_20:4(x2)
PE 42:6	PE 42:6
PE 42:6|PE 20:0_22:6	PE 42:6(x)|PE 20:0_22:6(x2)
PE 42:6|PE 20:1_22:5	PE 42:6(x)|PE 20:1_22:5(x2)
PE 42:7|PE 20:1_22:6	PE 42:7(x)|PE 20:1_22:6(x2)
PE 42:8|PE 20:2_22:6	PE 42:8(x)|PE 20:2_22:6(x2)
PE 42:9	PE 42:9
PE 44:10;O2|PE 22:6_22:4;O2	PE 44:10(O2)|PE 22:6_22:4(O2)
PE 44:10|PE 22:5_22:5	PE 44:10(x)|PE 22:5_22:5(x2)
PE 44:11|PE 22:5_22:6	PE 44:11(x)|PE 22:5_22:6(x2)
PE 44:4	PE 44:4
PE 44:4|PE 24:0_20:4	PE 44:4(x)|PE 24:0_20:4(x2)
PE 44:5|PE 20:0_24:5	PE 44:5(x)|PE 20:0_24:5(x2)
PE 44:5|PE 24:1_20:4	PE 44:5(x)|PE 24:1_20:4(x2)
PE 44:6|PE 24:2_20:4	PE 44:6(x)|PE 24:2_20:4(x2)
PE 44:9;O2|PE 22:6_22:3;O2	PE 44:9(O2)|PE 22:6_22:3(O2)
PE O-32:1|PE O-16:1_16:0	PEO 32:1(x)|PE O-16:1_16:0(x2)
PE O-34:1|PE O-18:1_16:0	PEO 34:1(x)|PE O-18:1_16:0(x2)
PE O-36:1|PE O-18:0_18:1	PEO 36:1(x)|PE O-18:0_18:1(x2)
PE O-36:2	PEO 36:2
PE O-36:2|PE O-18:0_18:2	PEO 36:2(x)|PE O-18:0_18:2(x2)
PE O-36:2|PE O-18:1_18:1	PEO 36:2(x)|PE O-18:1_18:1(x2)
PE O-36:3|PE O-18:2_18:1	PEO 36:3(x)|PE O-18:2_18:1(x2)
PE O-36:4|PE O-16:1_20:3	PEO 36:4(x)|PE O-16:1_20:3(x2)
PE O-36:5|PE O-16:1_20:4	PEO 36:5(x)|PE O-16:1_20:4(x2)
PE O-36:6|PE O-16:1_20:5	PEO 36:6(x)|PE O-16:1_20:5(x2)
PE O-37:1|PE O-19:0_18:1	PEO 37:1(x)|PE O-19:0_18:1(x2)
PE O-37:2	PEO 37:2
PE O-37:3	PEO 37:3
PE O-37:3|PE O-19:0_18:3	PEO 37:3(x)|PE O-19:0_18:3(x2)
PE O-37:5|PE O-17:1_20:4	PEO 37:5(x)|PE O-17:1_20:4(x2)
PE O-38:1|PE O-18:0_20:1	PEO 38:1(x)|PE O-18:0_20:1(x2)
PE O-38:2|PE O-18:1_20:1	PEO 38:2(x)|PE O-18:1_20:1(x2)
PE O-38:2|PE O-20:0_18:2	PEO 38:2(x)|PE O-20:0_18:2(x2)
PE O-38:3|PE O-18:2_20:1	PEO 38:3(x)|PE O-18:2_20:1(x2)
PE O-38:4|PE O-16:0_22:4	PEO 38:4(x)|PE O-16:0_22:4(x2)
PE O-38:4|PE O-18:0_20:4	PEO 38:4(x)|PE O-18:0_20:4(x2)
PE O-38:4|PE O-18:1_20:3	PEO 38:4(x)|PE O-18:1_20:3(x2)
PE O-38:5|PE O-18:1_20:4	PEO 38:5(x)|PE O-18:1_20:4(x2)
PE O-38:6|PE O-18:1_20:5	PEO 38:6(x)|PE O-18:1_20:5(x2)
PE O-38:6|PE O-18:2_20:4	PEO 38:6(x)|PE O-18:2_20:4(x2)
PE O-38:7|PE O-16:1_22:6	PEO 38:7(x)|PE O-16:1_22:6(x2)
PE O-39:4|PE O-19:0_20:4	PEO 39:4(x)|PE O-19:0_20:4(x2)
PE O-39:5	PEO 39:5
PE O-39:5|PE O-19:1_20:4	PEO 39:5(x)|PE O-19:1_20:4(x2)
PE O-39:6|PE O-17:0_22:6	PEO 39:6(x)|PE O-17:0_22:6(x2)
PE O-39:6|PE O-17:1_22:5	PEO 39:6(x)|PE O-17:1_22:5(x2)
PE O-39:7|PE O-17:1_22:6	PEO 39:7(x)|PE O-17:1_22:6(x2)
PE O-40:4|PE O-18:0_22:4	PEO 40:4(x)|PE O-18:0_22:4(x2)
PE O-40:4|PE O-18:1_22:3	PEO 40:4(x)|PE O-18:1_22:3(x2)
PE O-40:4|PE O-20:0_20:4	PEO 40:4(x)|PE O-20:0_20:4(x2)
PE O-40:5|PE O-18:0_22:5	PEO 40:5(x)|PE O-18:0_22:5(x2)
PE O-40:5|PE O-18:1_22:4	PEO 40:5(x)|PE O-18:1_22:4(x2)
PE O-40:5|PE O-20:1_20:4	PEO 40:5(x)|PE O-20:1_20:4(x2)
PE O-40:6|PE O-18:1_22:5	PEO 40:6(x)|PE O-18:1_22:5(x2)
PE O-40:7|PE O-18:2_22:5	PEO 40:7(x)|PE O-18:2_22:5(x2)
PE O-40:7|PE O-22:5_18:2	PEO 40:7(x)|PE O-22:5_18:2(x2)
PE O-40:9|PE O-18:3_22:6	PEO 40:9(x)|PE O-18:3_22:6(x2)
PE O-41:6|PE O-19:1_22:5	PEO 41:6(x)|PE O-19:1_22:5(x2)
PE O-41:7	PEO 41:7
PE O-42:11	PEO 42:11
PE O-42:6	PEO 42:6
PE O-42:6|PE O-20:0_22:6	PEO 42:6(x)|PE O-20:0_22:6(x2)
PE O-42:7|PE O-20:1_22:6	PEO 42:7(x)|PE O-20:1_22:6(x2)
PE O-42:8|PE O-20:2_22:6	PEO 42:8(x)|PE O-20:2_22:6(x2)
PE O-43:11	PEO 43:11
PE O-43:9|PE O-21:3_22:6	PEO 43:9(x)|PE O-21:3_22:6(x2)
PE O-44:6|PE O-24:2_20:4	PEO 44:6(x)|PE O-24:2_20:4(x2)
PE O-44:8|PE O-22:2_22:6	PEO 44:8(x)|PE O-22:2_22:6(x2)
PE P-34:1|PE P-16:0_18:1	PEP 34:1(x)|PE P-16:0_18:1(x2)
PE P-34:2|PE P-16:0_18:2	PEP 34:2(x)|PE P-16:0_18:2(x2)
PE P-36:1|PE P-18:0_18:1	PEP 36:1(x)|PE P-18:0_18:1(x2)
PE P-36:2|PE P-18:0_18:2	PEP 36:2(x)|PE P-18:0_18:2(x2)
PE P-38:2|PE P-20:0_18:2	PEP 38:2(x)|PE P-20:0_18:2(x2)
PE P-38:3|PE P-16:0_22:3	PEP 38:3(x)|PE P-16:0_22:3(x2)
PE P-38:3|PE P-16:1_22:2	PEP 38:3(x)|PE P-16:1_22:2(x2)
PE P-38:4|PE P-16:0_22:4	PEP 38:4(x)|PE P-16:0_22:4(x2)
PE P-38:6|PE P-18:2_20:4	PEP 38:6(x)|PE P-18:2_20:4(x2)
PE P-40:4|PE P-18:0_22:4	PEP 40:4(x)|PE P-18:0_22:4(x2)
PE P-40:5|PE P-18:0_22:5	PEP 40:5(x)|PE P-18:0_22:5(x2)
PE P-40:5|PE P-18:1_22:4	PEP 40:5(x)|PE P-18:1_22:4(x2)
PE P-40:6|PE P-18:0_22:6	PEP 40:6(x)|PE P-18:0_22:6(x2)
PE P-40:7|PE P-18:1_22:6	PEP 40:7(x)|PE P-18:1_22:6(x2)
PE P-42:5|PE P-22:1_20:4	PEP 42:5(x)|PE P-22:1_20:4(x2)
PE-Cer 41:3;O2|PE-Cer 21:0;O2/20:3	PECer 41:3(O2)|PE-Cer 21:0(O2/20:3)
PE-Cer 45:9;O3	PECer 45:9(O3)
PEtOH 38:4|PEtOH 18:0_20:4	PEtOH 38:4(x)|PEtOH 18:0_20:4(x2)
PG 32:1|PG 16:0_16:1	PG 32:1(x)|PG 16:0_16:1(x2)
PG 34:1|PG 16:0_18:1	PG 34:1(x)|PG 16:0_18:1(x2)
PG 34:2|PG 16:0_18:2	PG 34:2(x)|PG 16:0_18:2(x2)
PG 34:2|PG 16:1_18:1	PG 34:2(x)|PG 16:1_18:1(x2)
PG 34:3|PG 16:1_18:2	PG 34:3(x)|PG 16:1_18:2(x2)
PG 36:1|PG 18:0_18:1	PG 36:1(x)|PG 18:0_18:1(x2)
PG 36:2|PG 18:0_18:2	PG 36:2(x)|PG 18:0_18:2(x2)
PG 36:2|PG 18:1_18:1	PG 36:2(x)|PG 18:1_18:1(x2)
PG 36:3|PG 18:1_18:2	PG 36:3(x)|PG 18:1_18:2(x2)
PG 36:4|PG 16:0_20:4	PG 36:4(x)|PG 16:0_20:4(x2)
PG 36:4|PG 18:2_18:2	PG 36:4(x)|PG 18:2_18:2(x2)
PG 36:5|PG 16:1_20:4	PG 36:5(x)|PG 16:1_20:4(x2)
PG 36:5|PG 18:2_18:3	PG 36:5(x)|PG 18:2_18:3(x2)
PG 38:3|PG 18:1_20:2	PG 38:3(x)|PG 18:1_20:2(x2)
PG 38:4|PG 18:2_20:2	PG 38:4(x)|PG 18:2_20:2(x2)
PG 38:5|PG 18:1_20:4	PG 38:5(x)|PG 18:1_20:4(x2)
PG 38:5|PG 18:2_20:3	PG 38:5(x)|PG 18:2_20:3(x2)
PG 38:6|PG 16:0_22:6	PG 38:6(x)|PG 16:0_22:6(x2)
PG 38:6|PG 18:2_20:4	PG 38:6(x)|PG 18:2_20:4(x2)
PG 38:7|PG 16:1_22:6	PG 38:7(x)|PG 16:1_22:6(x2)
PG 38:7|PG 18:2_20:5	PG 38:7(x)|PG 18:2_20:5(x2)
PG 40:5|PG 18:1_22:4	PG 40:5(x)|PG 18:1_22:4(x2)
PG 40:6|PG 18:1_22:5	PG 40:6(x)|PG 18:1_22:5(x2)
PG 40:7|PG 18:1_22:6	PG 40:7(x)|PG 18:1_22:6(x2)
PG 40:7|PG 18:2_22:5	PG 40:7(x)|PG 18:2_22:5(x2)
PG 40:8|PG 18:2_22:6	PG 40:8(x)|PG 18:2_22:6(x2)
PG 40:9|PG 18:3_22:6	PG 40:9(x)|PG 18:3_22:6(x2)
PG 42:10|PG 20:4_22:6	PG 42:10(x)|PG 20:4_22:6(x2)
PG 42:11|PG 20:5_22:6	PG 42:11(x)|PG 20:5_22:6(x2)
PG 42:9|PG 20:3_22:6	PG 42:9(x)|PG 20:3_22:6(x2)
PG 42:9|PG 20:4_22:5	PG 42:9(x)|PG 20:4_22:5(x2)
PG 44:10|PG 22:4_22:6	PG 44:10(x)|PG 22:4_22:6(x2)
PG 44:11|PG 22:5_22:6	PG 44:11(x)|PG 22:5_22:6(x2)
PG 44:12|PG 22:6_22:6	PG 44:12(x)|PG 22:6_22:6(x2)
PG O-35:5|PG O-20:5_15:0	PGO 35:5(x)|PG O-20:5_15:0(x2)
PG O-36:5|PG O-18:3_18:2	PGO 36:5(x)|PG O-18:3_18:2(x2)
PG O-39:7|PG O-22:6_17:1	PGO 39:7(x)|PG O-22:6_17:1(x2)
PI 25:1;O|PI 8:0_17:1;O	PI 25:1(O)|PI 8:0_17:1(O)
PI 30:0;O3|PI 14:0_16:0;O3	PI 30:0(O3)|PI 14:0_16:0(O3)
PI 32:1	PI 32:1
PI 32:1;O3|PI 16:1_16:0;O3	PI 32:1(O3)|PI 16:1_16:0(O3)
PI 32:2|PI 16:1_16:1	PI 32:2(x)|PI 16:1_16:1(x2)
PI 33:1;O3|PI 17:0_16:1;O3	PI 33:1(O3)|PI 17:0_16:1(O3)
PI 33:1;O3|PI 17:1_16:0;O3	PI 33:1(O3)|PI 17:1_16:0(O3)
PI 34:0;O3|PI 18:0_16:0;O3	PI 34:0(O3)|PI 18:0_16:0(O3)
PI 34:1	PI 34:1
PI 34:2	PI 34:2
PI 34:2;O3|PI 18:2_16:0;O3	PI 34:2(O3)|PI 18:2_16:0(O3)
PI 34:2|PI 16:0_18:2	PI 34:2(x)|PI 16:0_18:2(x2)
PI 34:3	PI 34:3
PI 34:3|PI 16:0_18:3	PI 34:3(x)|PI 16:0_18:3(x2)
PI 34:3|PI 16:1_18:2	PI 34:3(x)|PI 16:1_18:2(x2)
PI 35:2|PI 17:0_18:2	PI 35:2(x)|PI 17:0_18:2(x2)
PI 35:3|PI 17:1_18:2	PI 35:3(x)|PI 17:1_18:2(x2)
PI 36:1|PI 18:0_18:1	PI 36:1(x)|PI 18:0_18:1(x2)
PI 36:2	PI 36:2
PI 36:2;O3|PI 18:1_18:1;O3	PI 36:2(O3)|PI 18:1_18:1(O3)
PI 36:2|PI 18:0_18:2	PI 36:2(x)|PI 18:0_18:2(x2)
PI 36:2|PI 18:1_18:1	PI 36:2(x)|PI 18:1_18:1(x2)
PI 36:3	PI 36:3
PI 36:3|PI 16:0_20:3	PI 36:3(x)|PI 16:0_20:3(x2)
PI 36:3|PI 18:1_18:2	PI 36:3(x)|PI 18:1_18:2(x2)
PI 36:4	PI 36:4
PI 36:4|PI 16:0_20:4	PI 36:4(x)|PI 16:0_20:4(x2)
PI 36:4|PI 18:2_18:2	PI 36:4(x)|PI 18:2_18:2(x2)
PI 36:5	PI 36:5
PI 36:5|PI 16:0_20:5	PI 36:5(x)|PI 16:0_20:5(x2)
PI 36:5|PI 18:2_18:3	PI 36:5(x)|PI 18:2_18:3(x2)
PI 37:3|PI 17:0_20:3	PI 37:3(x)|PI 17:0_20:3(x2)
PI 37:4	PI 37:4
PI 37:4|PI 17:0_20:4	PI 37:4(x)|PI 17:0_20:4(x2)
PI 37:5;O2|PI 20:4_17:1;O2	PI 37:5(O2)|PI 20:4_17:1(O2)
PI 38:2|PI 18:0_20:2	PI 38:2(x)|PI 18:0_20:2(x2)
PI 38:3	PI 38:3
PI 38:3|PI 18:0_20:3	PI 38:3(x)|PI 18:0_20:3(x2)
PI 38:4	PI 38:4
PI 38:4;O2|PI 18:0_20:4;O2	PI 38:4(O2)|PI 18:0_20:4(O2)
PI 38:4;O3|PI 18:0_20:4;O3	PI 38:4(O3)|PI 18:0_20:4(O3)
PI 38:4;O|PI 18:0_20:4;O	PI 38:4(O)|PI 18:0_20:4(O)
PI 38:4|PI 18:0_20:4	PI 38:4(x)|PI 18:0_20:4(x2)
PI 38:4|PI 18:1_20:3	PI 38:4(x)|PI 18:1_20:3(x2)
PI 38:5	PI 38:5
PI 38:5;O|PI 18:0_20:5;O	PI 38:5(O)|PI 18:0_20:5(O)
PI 38:5|PI 18:0_20:5	PI 38:5(x)|PI 18:0_20:5(x2)
PI 38:5|PI 18:1_20:4	PI 38:5(x)|PI 18:1_20:4(x2)
PI 38:6	PI 38:6
