lipids	converted_lipid_name
PE O-34:3|PE O-16:1_18:2	PEO 34:3(m)|PE O-16:1_18:2(m2)
PE O-35:2|PE O-17:1_18:1	PEO 35:2(m)|PE O-17:1_18:1(m2)
PE O-36:2|PE O-18:1_18:1	PEO 36:2(m)|PE O-18:1_18:1(m2)
PE O-36:4|PE O-18:3_18:1	PEO 36:4(m)|PE O-18:3_18:1(m2)
PE O-36:5|PE O-18:3_18:2	PEO 36:5(m)|PE O-18:3_18:2(m2)
PE O-36:6|PE O-16:1_20:5	PEO 36:6(m)|PE O-16:1_20:5(m2)
PE O-37:2|PE O-19:1_18:1	PEO 37:2(m)|PE O-19:1_18:1(m2)
PE O-37:3|PE O-19:2_18:1	PEO 37:3(m)|PE O-19:2_18:1(m2)
PE O-37:3|PE O-21:3_16:0	PEO 37:3(m)|PE O-21:3_16:0(m2)
PE O-37:5	PEO 37:5
PE O-38:2|PE O-18:1_20:1	PEO 38:2(m)|PE O-18:1_20:1(m2)
PE O-38:3|PE O-20:1_18:2	PEO 38:3(m)|PE O-20:1_18:2(m2)
PE O-38:4|PE O-18:1_20:3	PEO 38:4(m)|PE O-18:1_20:3(m2)
PE O-38:6|PE O-16:1_22:5	PEO 38:6(m)|PE O-16:1_22:5(m2)
PE O-38:7;O2|PE O-16:1_22:6;O2	PEO 38:7(O2)|PE O-16:1_22:6(O2)
PE O-38:7|PE O-16:1_22:6	PEO 38:7(m)|PE O-16:1_22:6(m2)
PE O-38:7|PE O-18:3_20:4	PEO 38:7(m)|PE O-18:3_20:4(m2)
PE O-39:4	PEO 39:4
PE O-39:5|PE O-17:1_22:4	PEO 39:5(m)|PE O-17:1_22:4(m2)
PE O-39:6	PEO 39:6
PE O-39:7|PE O-17:1_22:6	PEO 39:7(m)|PE O-17:1_22:6(m2)
PE O-40:2|PE O-18:1_22:1	PEO 40:2(m)|PE O-18:1_22:1(m2)
PE O-40:4|PE O-18:1_22:3	PEO 40:4(m)|PE O-18:1_22:3(m2)
PE O-40:5|PE O-18:0_22:5	PEO 40:5(m)|PE O-18:0_22:5(m2)
PE O-40:6|PE O-18:2_22:4	PEO 40:6(m)|PE O-18:2_22:4(m2)
PE O-40:7|PE O-18:2_22:5	PEO 40:7(m)|PE O-18:2_22:5(m2)
PE O-40:9|PE O-18:3_22:6	PEO 40:9(m)|PE O-18:3_22:6(m2)
PE O-41:6|PE O-19:0_22:6	PEO 41:6(m)|PE O-19:0_22:6(m2)
PE O-41:6|PE O-19:1_22:5	PEO 41:6(m)|PE O-19:1_22:5(m2)
PE O-41:7|PE O-19:1_22:6	PEO 41:7(m)|PE O-19:1_22:6(m2)
PE O-41:8	PEO 41:8
PE O-42:6|PE O-20:1_22:5	PEO 42:6(m)|PE O-20:1_22:5(m2)
PE O-42:7|PE O-20:1_22:6	PEO 42:7(m)|PE O-20:1_22:6(m2)
PE O-42:8|PE O-20:2_22:6	PEO 42:8(m)|PE O-20:2_22:6(m2)
PE O-43:2	PEO 43:2
PE O-44:8|PE O-22:2_22:6	PEO 44:8(m)|PE O-22:2_22:6(m2)
PE P-32:1|PE P-18:1_14:0	PEP 32:1(m)|PE P-18:1_14:0(m2)
PE P-34:2|PE P-18:1_16:1	PEP 34:2(m)|PE P-18:1_16:1(m2)
PE P-35:2|PE P-17:1_18:1	PEP 35:2(m)|PE P-17:1_18:1(m2)
PE P-36:1|PE P-18:0_18:1	PEP 36:1(m)|PE P-18:0_18:1(m2)
PE P-36:2|PE P-18:1_18:1	PEP 36:2(m)|PE P-18:1_18:1(m2)
PE P-36:3|PE P-18:1_18:2	PEP 36:3(m)|PE P-18:1_18:2(m2)
PE P-36:4|PE P-16:0_20:4	PEP 36:4(m)|PE P-16:0_20:4(m2)
PE P-37:4|PE P-17:0_20:4	PEP 37:4(m)|PE P-17:0_20:4(m2)
PE P-38:1|PE P-18:0_20:1	PEP 38:1(m)|PE P-18:0_20:1(m2)
PE P-38:1|PE P-20:0_18:1	PEP 38:1(m)|PE P-20:0_18:1(m2)
PE P-38:2|PE P-18:1_20:1	PEP 38:2(m)|PE P-18:1_20:1(m2)
PE P-38:3|PE P-18:0_20:3	PEP 38:3(m)|PE P-18:0_20:3(m2)
PE P-38:3|PE P-20:2_18:1	PEP 38:3(m)|PE P-20:2_18:1(m2)
PE P-38:4|PE P-16:0_22:4	PEP 38:4(m)|PE P-16:0_22:4(m2)
PE P-38:4|PE P-18:0_20:4	PEP 38:4(m)|PE P-18:0_20:4(m2)
PE P-40:2|PE P-18:1_22:1	PEP 40:2(m)|PE P-18:1_22:1(m2)
PE P-40:4|PE P-18:0_22:4	PEP 40:4(m)|PE P-18:0_22:4(m2)
PE P-40:4|PE P-18:2_22:2	PEP 40:4(m)|PE P-18:2_22:2(m2)
PE P-40:4|PE P-20:0_20:4	PEP 40:4(m)|PE P-20:0_20:4(m2)
PE P-40:5|PE P-18:0_22:5	PEP 40:5(m)|PE P-18:0_22:5(m2)
PE P-40:6|PE P-18:0_22:6	PEP 40:6(m)|PE P-18:0_22:6(m2)
PE P-40:6|PE P-18:1_22:5	PEP 40:6(m)|PE P-18:1_22:5(m2)
PE P-40:7|PE P-18:1_22:6	PEP 40:7(m)|PE P-18:1_22:6(m2)
PE P-42:4|PE P-18:0_24:4	PEP 42:4(m)|PE P-18:0_24:4(m2)
PE-Cer 42:5;O3	PECer 42:5(O3)
PEtOH 44:0|PEtOH 22:0_22:0	PEtOH 44:0(m)|PEtOH 22:0_22:0(m2)
PG 30:0|PG 14:0_16:0	PG 30:0(m)|PG 14:0_16:0(m2)
PG 32:0|PG 16:0_16:0	PG 32:0(m)|PG 16:0_16:0(m2)
PG 32:1|PG 14:0_18:1	PG 32:1(m)|PG 14:0_18:1(m2)
PG 32:1|PG 16:0_16:1	PG 32:1(m)|PG 16:0_16:1(m2)
PG 34:1|PG 16:0_18:1	PG 34:1(m)|PG 16:0_18:1(m2)
PG 34:2|PG 16:0_18:2	PG 34:2(m)|PG 16:0_18:2(m2)
PG 34:3|PG 16:1_18:2	PG 34:3(m)|PG 16:1_18:2(m2)
PG 36:0|PG 18:0_18:0	PG 36:0(m)|PG 18:0_18:0(m2)
PG 36:2|PG 16:0_20:2	PG 36:2(m)|PG 16:0_20:2(m2)
PG 36:3|PG 18:1_18:2	PG 36:3(m)|PG 18:1_18:2(m2)
PG 36:4|PG 16:0_20:4	PG 36:4(m)|PG 16:0_20:4(m2)
PG 36:4|PG 18:2_18:2	PG 36:4(m)|PG 18:2_18:2(m2)
PG 38:5|PG 16:0_22:5	PG 38:5(m)|PG 16:0_22:5(m2)
PG 38:5|PG 18:1_20:4	PG 38:5(m)|PG 18:1_20:4(m2)
PG 38:6|PG 16:0_22:6	PG 38:6(m)|PG 16:0_22:6(m2)
PG 38:6|PG 18:2_20:4	PG 38:6(m)|PG 18:2_20:4(m2)
PG 40:6|PG 18:0_22:6	PG 40:6(m)|PG 18:0_22:6(m2)
PG 40:6|PG 18:1_22:5	PG 40:6(m)|PG 18:1_22:5(m2)
PG 40:7|PG 18:1_22:6	PG 40:7(m)|PG 18:1_22:6(m2)
PG 40:8|PG 18:2_22:6	PG 40:8(m)|PG 18:2_22:6(m2)
PG 42:10|PG 20:4_22:6	PG 42:10(m)|PG 20:4_22:6(m2)
PG 42:8|PG 20:3_22:5	PG 42:8(m)|PG 20:3_22:5(m2)
PG 42:9|PG 20:4_22:5	PG 42:9(m)|PG 20:4_22:5(m2)
PG 44:10|PG 22:5_22:5	PG 44:10(m)|PG 22:5_22:5(m2)
PG 44:11|PG 22:5_22:6	PG 44:11(m)|PG 22:5_22:6(m2)
PG 44:12|PG 22:6_22:6	PG 44:12(m)|PG 22:6_22:6(m2)
PG O-39:7|PG O-17:2_22:5	PGO 39:7(m)|PG O-17:2_22:5(m2)
PI 32:0|PI 16:0_16:0	PI 32:0(m)|PI 16:0_16:0(m2)
PI 32:1;O3|PI 16:0_16:1;O3	PI 32:1(O3)|PI 16:0_16:1(O3)
PI 33:0;O3|PI 17:0_16:0;O3	PI 33:0(O3)|PI 17:0_16:0(O3)
PI 33:1;O3|PI 17:1_16:0;O3	PI 33:1(O3)|PI 17:1_16:0(O3)
PI 34:0	PI 34:0
PI 34:0;O3|PI 16:0_18:0;O3	PI 34:0(O3)|PI 16:0_18:0(O3)
PI 34:0|PI 16:0_18:0	PI 34:0(m)|PI 16:0_18:0(m2)
PI 34:1	PI 34:1
PI 34:2	PI 34:2
PI 34:2;O3|PI 18:2_16:0;O3	PI 34:2(O3)|PI 18:2_16:0(O3)
PI 34:2|PI 18:0_16:2	PI 34:2(m)|PI 18:0_16:2(m2)
PI 34:3;O3|PI 18:3_16:0;O3	PI 34:3(O3)|PI 18:3_16:0(O3)
PI 34:3|PI 18:0_16:3	PI 34:3(m)|PI 18:0_16:3(m2)
PI 36:1	PI 36:1
PI 36:1|PI 18:0_18:1	PI 36:1(m)|PI 18:0_18:1(m2)
PI 36:2	PI 36:2
PI 36:2|PI 18:0_18:2	PI 36:2(m)|PI 18:0_18:2(m2)
PI 36:3	PI 36:3
PI 36:3;O3|PI 20:3_16:0;O3	PI 36:3(O3)|PI 20:3_16:0(O3)
PI 36:3|PI 18:1_18:2	PI 36:3(m)|PI 18:1_18:2(m2)
PI 36:4	PI 36:4
PI 36:4|PI 16:0_20:4	PI 36:4(m)|PI 16:0_20:4(m2)
PI 36:4|PI 18:2_18:2	PI 36:4(m)|PI 18:2_18:2(m2)
PI 36:5	PI 36:5
PI 37:4	PI 37:4
PI 38:3	PI 38:3
PI 38:3|PI 18:0_20:3	PI 38:3(m)|PI 18:0_20:3(m2)
PI 38:4	PI 38:4
PI 38:4;O2|PI 18:0_20:4;O2	PI 38:4(O2)|PI 18:0_20:4(O2)
PI 38:4|PI 18:0_20:4	PI 38:4(m)|PI 18:0_20:4(m2)
PI 38:4|PI 18:1_20:3	PI 38:4(m)|PI 18:1_20:3(m2)
PI 38:5	PI 38:5
PI 38:5|PI 18:1_20:4	PI 38:5(m)|PI 18:1_20:4(m2)
PI 38:6	PI 38:6
PI 38:6;O3|PI 20:4_18:2;O3	PI 38:6(O3)|PI 20:4_18:2(O3)
PI 38:6|PI 16:0_22:6	PI 38:6(m)|PI 16:0_22:6(m2)
PI 39:4|PI 19:0_20:4	PI 39:4(m)|PI 19:0_20:4(m2)
PI 39:5|PI 19:1_20:4	PI 39:5(m)|PI 19:1_20:4(m2)
PI 40:4	PI 40:4
PI 40:4|PI 18:0_22:4	PI 40:4(m)|PI 18:0_22:4(m2)
PI 40:5	PI 40:5
PI 40:5|PI 18:0_22:5	PI 40:5(m)|PI 18:0_22:5(m2)
PI 40:6	PI 40:6
PI 40:6|PI 18:0_22:6	PI 40:6(m)|PI 18:0_22:6(m2)
PI 40:6|PI 18:1_22:5	PI 40:6(m)|PI 18:1_22:5(m2)
PI 40:7	PI 40:7
PI 40:7|PI 18:1_22:6	PI 40:7(m)|PI 18:1_22:6(m2)
PI 40:8	PI 40:8
PI 40:8|PI 20:4_20:4	PI 40:8(m)|PI 20:4_20:4(m2)
PI O-36:4	PIO 36:4
PI O-38:4|PI O-18:0_20:4	PIO 38:4(m)|PI O-18:0_20:4(m2)
PI O-38:5|PI O-18:1_20:4	PIO 38:5(m)|PI O-18:1_20:4(m2)
PI-Cer 40:7;O2	PICer 40:7(O2)
PI-Cer 41:3;O3	PICer 41:3(O3)
PI-Cer 41:4;O3	PICer 41:4(O3)
PI-Cer 41:6;O3	PICer 41:6(O3)
PI-Cer 42:1;O2	PICer 42:1(O2)
PI-Cer 42:2;O2	PICer 42:2(O2)
PS 34:0;O3|PS 18:0_16:0;O3	PS 34:0(O3)|PS 18:0_16:0(O3)
PS 34:1;O3|PS 18:1_16:0;O3	PS 34:1(O3)|PS 18:1_16:0(O3)
PS 34:1|PS 16:0_18:1	PS 34:1(m)|PS 16:0_18:1(m2)
PS 34:1|PS 18:0_16:1	PS 34:1(m)|PS 18:0_16:1(m2)
PS 34:2|PS 16:0_18:2	PS 34:2(m)|PS 16:0_18:2(m2)
PS 35:2;O2|PS 18:1_17:1;O2	PS 35:2(O2)|PS 18:1_17:1(O2)
PS 36:0;O3|PS 18:0_18:0;O3	PS 36:0(O3)|PS 18:0_18:0(O3)
PS 36:1	PS 36:1
PS 36:1|PS 18:0_18:1	PS 36:1(m)|PS 18:0_18:1(m2)
PS 36:2|PS 18:1_18:1	PS 36:2(m)|PS 18:1_18:1(m2)
PS 36:3|PS 18:1_18:2	PS 36:3(m)|PS 18:1_18:2(m2)
PS 36:4|PS 16:0_20:4	PS 36:4(m)|PS 16:0_20:4(m2)
PS 38:1	PS 38:1
PS 38:2|PS 18:1_20:1	PS 38:2(m)|PS 18:1_20:1(m2)
PS 38:3	PS 38:3
PS 38:3|PS 18:0_20:3	PS 38:3(m)|PS 18:0_20:3(m2)
PS 38:4	PS 38:4
PS 38:4|PS 18:0_20:4	PS 38:4(m)|PS 18:0_20:4(m2)
PS 38:5	PS 38:5
PS 38:5|PS 16:0_22:5	PS 38:5(m)|PS 16:0_22:5(m2)
PS 38:6	PS 38:6
PS 38:6|PS 16:0_22:6	PS 38:6(m)|PS 16:0_22:6(m2)
PS 39:6	PS 39:6
PS 39:6|PS 17:0_22:6	PS 39:6(m)|PS 17:0_22:6(m2)
PS 40:1	PS 40:1
PS 40:2	PS 40:2
PS 40:2|PS 18:1_22:1	PS 40:2(m)|PS 18:1_22:1(m2)
PS 40:4	PS 40:4
PS 40:5	PS 40:5
PS 40:5|PS 18:0_22:5	PS 40:5(m)|PS 18:0_22:5(m2)
PS 40:6	PS 40:6
PS 40:6|PS 18:0_22:6	PS 40:6(m)|PS 18:0_22:6(m2)
PS 40:7	PS 40:7
PS 40:7|PS 18:1_22:6	PS 40:7(m)|PS 18:1_22:6(m2)
PS 40:8	PS 40:8
PS 40:8|PS 18:2_22:6	PS 40:8(m)|PS 18:2_22:6(m2)
PS 41:1	PS 41:1
PS 41:6|PS 19:0_22:6	PS 41:6(m)|PS 19:0_22:6(m2)
PS 42:0	PS 42:0
PS 42:1	PS 42:1
PS 42:10	PS 42:10
PS 42:10|PS 20:4_22:6	PS 42:10(m)|PS 20:4_22:6(m2)
PS 42:11	PS 42:11
PS 42:1|PS 24:0_18:1	PS 42:1(m)|PS 24:0_18:1(m2)
PS 42:2	PS 42:2
PS 42:2|PS 18:1_24:1	PS 42:2(m)|PS 18:1_24:1(m2)
PS 42:3|PS 18:1_24:2	PS 42:3(m)|PS 18:1_24:2(m2)
PS 44:10|PS 22:4_22:6	PS 44:10(m)|PS 22:4_22:6(m2)
PS 44:10|PS 22:5_22:5	PS 44:10(m)|PS 22:5_22:5(m2)
PS 44:11	PS 44:11
PS 44:11|PS 22:5_22:6	PS 44:11(m)|PS 22:5_22:6(m2)
PS 44:12	PS 44:12
PS 44:3|PS 18:1_26:2	PS 44:3(m)|PS 18:1_26:2(m2)
PS 46:12	PS 46:12
PS 51:14	PS 51:14
PS O-36:2|PS O-18:1_18:1	PSO 36:2(m)|PS O-18:1_18:1(m2)
PS O-38:7|PS O-16:1_22:6	PSO 38:7(m)|PS O-16:1_22:6(m2)
PS O-40:7|PS O-18:1_22:6	PSO 40:7(m)|PS O-18:1_22:6(m2)
PT 40:5|PT 19:0_21:5	PT 40:5(m)|PT 19:0_21:5(m2)
SE 28:1/15:2	SE 28:1/15:2
SE 28:2/15:2	SE 28:2/15:2
SE 29:1/15:2	SE 29:1/15:2
SE 29:2/15:2	SE 29:2/15:2
SE 29:2/18:2	SE 29:2/18:2
SE 29:2/6:0	SE 29:2/6:0
SHexCer 34:1;O2	SHexCer 34:1(O2)
SHexCer 35:0;O3	SHexCer 35:0(O3)
SHexCer 36:0;O2	SHexCer 36:0(O2)
SHexCer 36:0;O3	SHexCer 36:0(O3)
SHexCer 36:1;O2	SHexCer 36:1(O2)
SHexCer 36:1;O3	SHexCer 36:1(O3)
SHexCer 36:2;O2	SHexCer 36:2(O2)
SHexCer 37:0;O3	SHexCer 37:0(O3)
SHexCer 37:1;O3	SHexCer 37:1(O3)
SHexCer 37:2;O3	SHexCer 37:2(O3)
SHexCer 37:5;O3	SHexCer 37:5(O3)
SHexCer 37:6;O3	SHexCer 37:6(O3)
SHexCer 38:1;O2	SHexCer 38:1(O2)
SHexCer 38:1;O3	SHexCer 38:1(O3)
SHexCer 38:2;O2	SHexCer 38:2(O2)
SHexCer 38:2;O3	SHexCer 38:2(O3)
SHexCer 38:5;O3	SHexCer 38:5(O3)
SHexCer 39:1;O2	SHexCer 39:1(O2)
SHexCer 39:2;O2	SHexCer 39:2(O2)
SHexCer 39:3;O3	SHexCer 39:3(O3)
SHexCer 39:4;O3	SHexCer 39:4(O3)
SHexCer 40:0;O2	SHexCer 40:0(O2)
SHexCer 40:0;O3	SHexCer 40:0(O3)
SHexCer 40:1;O2	SHexCer 40:1(O2)
SHexCer 40:1;O3	SHexCer 40:1(O3)
SHexCer 40:2;O2	SHexCer 40:2(O2)
SHexCer 40:3;O3	SHexCer 40:3(O3)
SHexCer 40:4;O3	SHexCer 40:4(O3)
SHexCer 41:1;O2	SHexCer 41:1(O2)
SHexCer 41:1;O3	SHexCer 41:1(O3)
SHexCer 41:4;O3	SHexCer 41:4(O3)
SHexCer 41:6;O3	SHexCer 41:6(O3)
SHexCer 41:9;O3	SHexCer 41:9(O3)
SHexCer 42:0;O2	SHexCer 42:0(O2)
SHexCer 42:0;O3	SHexCer 42:0(O3)
SHexCer 42:1;O2	SHexCer 42:1(O2)
SHexCer 42:1;O3	SHexCer 42:1(O3)
SHexCer 42:1;O3|SHexCer 18:1;O2/24:0;O	SHexCer 42:1(O3)|SHexCer 18:1(O2/24:0;O)
SHexCer 42:2;O2	SHexCer 42:2(O2)
SHexCer 42:2;O3	SHexCer 42:2(O3)
SHexCer 42:3;O2	SHexCer 42:3(O2)
SHexCer 43:1;O2	SHexCer 43:1(O2)
SHexCer 43:2;O2	SHexCer 43:2(O2)
SHexCer 44:1;O2	SHexCer 44:1(O2)
SHexCer 44:2;O2	SHexCer 44:2(O2)
SL 31:6;O2	SL 31:6(O2)
SL 39:3;O	SL 39:3(O)
SL 51:7;O	SL 51:7(O)
SM 32:1;O2	SM 32:1(O2)
SM 33:1;O2|SM 17:1;O2/16:0	SM 33:1(O2)|SM 17:1(O2/16:0)
SM 34:0;O2	SM 34:0(O2)
SM 34:1;O2|SM 18:1;O2/16:0	SM 34:1(O2)|SM 18:1(O2/16:0)
SM 34:2;O2|SM 18:2;O2/16:0	SM 34:2(O2)|SM 18:2(O2/16:0)
SM 35:1;O2|SM 17:1;O2/18:0	SM 35:1(O2)|SM 17:1(O2/18:0)
SM 36:0;O2	SM 36:0(O2)
SM 36:1;O2|SM 18:1;O2/18:0	SM 36:1(O2)|SM 18:1(O2/18:0)
SM 36:2;O2|SM 18:2;O2/18:0	SM 36:2(O2)|SM 18:2(O2/18:0)
SM 36:6;O2	SM 36:6(O2)
SM 38:1;O2|SM 18:1;O2/20:0	SM 38:1(O2)|SM 18:1(O2/20:0)
SM 38:4;O2	SM 38:4(O2)
SM 38:4;O2|SM 14:0;O2/24:4	SM 38:4(O2)|SM 14:0(O2/24:4)
SM 39:1;O2	SM 39:1(O2)
SM 39:1;O2|SM 18:1;O2/21:0	SM 39:1(O2)|SM 18:1(O2/21:0)
SM 39:6;O2	SM 39:6(O2)
SM 39:7;O2	SM 39:7(O2)
SM 40:0;O2	SM 40:0(O2)
SM 40:1;O2	SM 40:1(O2)
SM 40:1;O2|SM 18:1;O2/22:0	SM 40:1(O2)|SM 18:1(O2/22:0)
SM 40:2;O2|SM 18:1;O2/22:1	SM 40:2(O2)|SM 18:1(O2/22:1)
SM 40:2;O2|SM 18:2;O2/22:0	SM 40:2(O2)|SM 18:2(O2/22:0)
SM 40:4;O2	SM 40:4(O2)
SM 41:1;O2	SM 41:1(O2)
SM 41:1;O2|SM 18:1;O2/23:0	SM 41:1(O2)|SM 18:1(O2/23:0)
SM 41:2;O2|SM 17:1;O2/24:1	SM 41:2(O2)|SM 17:1(O2/24:1)
SM 41:2;O2|SM 18:2;O2/23:0	SM 41:2(O2)|SM 18:2(O2/23:0)
SM 41:4;O2	SM 41:4(O2)
SM 41:9;O2	SM 41:9(O2)
SM 42:1;O2	SM 42:1(O2)
SM 42:1;O2|SM 18:1;O2/24:0	SM 42:1(O2)|SM 18:1(O2/24:0)
SM 42:2;O2	SM 42:2(O2)
SM 42:2;O2|SM 18:1;O2/24:1	SM 42:2(O2)|SM 18:1(O2/24:1)
SM 42:3;O2|SM 18:1;O2/24:2	SM 42:3(O2)|SM 18:1(O2/24:2)
SM 43:1;O2|SM 18:1;O2/25:0	SM 43:1(O2)|SM 18:1(O2/25:0)
SM 43:2;O2|SM 18:1;O2/25:1	SM 43:2(O2)|SM 18:1(O2/25:1)
SM 43:6;O2	SM 43:6(O2)
SM 44:2;O2	SM 44:2(O2)
SM 45:0;O2	SM 45:0(O2)
SM 45:3;O2|SM 18:2;O2/27:1	SM 45:3(O2)|SM 18:2(O2/27:1)
SM 45:8;O2	SM 45:8(O2)
SM 46:1;O2|SM 18:1;O2/28:0	SM 46:1(O2)|SM 18:1(O2/28:0)
SM 47:9;O2	SM 47:9(O2)
SM 50:12;O2	SM 50:12(O2)
SMGDG 39:5	SMGDG 39:5
SMGDG 42:9	SMGDG 42:9
SMGDG O-39:1|SMGDG O-16:1_23:0	SMGDGO 39:1(m)|SMGDG O-16:1_23:0(m2)
SMGDG O-40:6|SMGDG O-18:0_22:6	SMGDGO 40:6(m)|SMGDG O-18:0_22:6(m2)
SMGDG O-42:9|SMGDG O-21:5_21:4	SMGDGO 42:9(m)|SMGDG O-21:5_21:4(m2)
ST 27:1;O;S	ST 27:1(O)(S)
ST 28:1;O	ST 28:1(O)
TG 24:0|TG 8:0_8:0_8:0	TG 24:0(m)|TG 8:0_8:0_8:0(m2)
TG 26:0|TG 8:0_8:0_10:0	TG 26:0(m)|TG 8:0_8:0_10:0(m2)
TG 28:0|TG 8:0_10:0_10:0	TG 28:0(m)|TG 8:0_10:0_10:0(m2)
TG 29:0|TG 9:0_10:0_10:0	TG 29:0(m)|TG 9:0_10:0_10:0(m2)
TG 32:0|TG 8:0_12:0_12:0	TG 32:0(m)|TG 8:0_12:0_12:0(m2)
TG 34:0|TG 8:0_12:0_14:0	TG 34:0(m)|TG 8:0_12:0_14:0(m2)
TG 36:0|TG 10:0_12:0_14:0	TG 36:0(m)|TG 10:0_12:0_14:0(m2)
TG 37:2|TG 10:0_12:0_15:2	TG 37:2(m)|TG 10:0_12:0_15:2(m2)
TG 38:0|TG 12:0_12:0_14:0	TG 38:0(m)|TG 12:0_12:0_14:0(m2)
TG 38:2|TG 11:0_12:0_15:2	TG 38:2(m)|TG 11:0_12:0_15:2(m2)
TG 39:1;O|TG 8:0_16:0_15:1;O	TG 39:1(O)|TG 8:0_16:0_15:1(O)
TG 39:2|TG 12:0_12:0_15:2	TG 39:2(m)|TG 12:0_12:0_15:2(m2)
TG 40:0|TG 10:0_14:0_16:0	TG 40:0(m)|TG 10:0_14:0_16:0(m2)
TG 40:1|TG 10:0_14:0_16:1	TG 40:1(m)|TG 10:0_14:0_16:1(m2)
TG 41:2;O|TG 10:0_16:0_15:2;O	TG 41:2(O)|TG 10:0_16:0_15:2(O)
TG 41:2|TG 12:0_14:0_15:2	TG 41:2(m)|TG 12:0_14:0_15:2(m2)
TG 41:3|TG 12:0_14:1_15:2	TG 41:3(m)|TG 12:0_14:1_15:2(m2)
TG 41:4|TG 11:0_15:2_15:2	TG 41:4(m)|TG 11:0_15:2_15:2(m2)
TG 42:0|TG 12:0_14:0_16:0	TG 42:0(m)|TG 12:0_14:0_16:0(m2)
TG 42:1|TG 10:0_14:0_18:1	TG 42:1(m)|TG 10:0_14:0_18:1(m2)
TG 42:1|TG 8:0_16:0_18:1	TG 42:1(m)|TG 8:0_16:0_18:1(m2)
TG 42:2|TG 8:0_16:0_18:2	TG 42:2(m)|TG 8:0_16:0_18:2(m2)
TG 42:3|TG 8:0_16:1_18:2	TG 42:3(m)|TG 8:0_16:1_18:2(m2)
TG 42:4|TG 12:0_15:2_15:2	TG 42:4(m)|TG 12:0_15:2_15:2(m2)
TG 42:5|TG 12:0_15:2_15:3	TG 42:5(m)|TG 12:0_15:2_15:3(m2)
TG 43:2;O|TG 10:0_16:0_17:2;O	TG 43:2(O)|TG 10:0_16:0_17:2(O)
TG 43:2|TG 12:0_16:0_15:2	TG 43:2(m)|TG 12:0_16:0_15:2(m2)
TG 43:3;O|TG 10:0_16:0_17:3;O	TG 43:3(O)|TG 10:0_16:0_17:3(O)
TG 43:3|TG 12:0_16:1_15:2	TG 43:3(m)|TG 12:0_16:1_15:2(m2)
TG 43:4|TG 13:0_15:2_15:2	TG 43:4(m)|TG 13:0_15:2_15:2(m2)
TG 44:0|TG 14:0_14:0_16:0	TG 44:0(m)|TG 14:0_14:0_16:0(m2)
TG 44:1|TG 12:0_16:0_16:1	TG 44:1(m)|TG 12:0_16:0_16:1(m2)
TG 44:2|TG 14:0_14:1_16:1	TG 44:2(m)|TG 14:0_14:1_16:1(m2)
TG 44:3|TG 8:0_18:1_18:2	TG 44:3(m)|TG 8:0_18:1_18:2(m2)
TG 44:4|TG 8:0_18:2_18:2	TG 44:4(m)|TG 8:0_18:2_18:2(m2)
TG 44:5|TG 14:1_15:2_15:2	TG 44:5(m)|TG 14:1_15:2_15:2(m2)
TG 45:0|TG 14:0_15:0_16:0	TG 45:0(m)|TG 14:0_15:0_16:0(m2)
TG 45:1|TG 14:0_15:0_16:1	TG 45:1(m)|TG 14:0_15:0_16:1(m2)
TG 45:2;O|TG 10:0_18:0_17:2;O	TG 45:2(O)|TG 10:0_18:0_17:2(O)
TG 45:2|TG 11:0_16:0_18:2	TG 45:2(m)|TG 11:0_16:0_18:2(m2)
TG 45:2|TG 14:0_15:1_16:1	TG 45:2(m)|TG 14:0_15:1_16:1(m2)
TG 45:2|TG 14:0_16:0_15:2	TG 45:2(m)|TG 14:0_16:0_15:2(m2)
TG 45:3;O|TG 10:0_18:1_17:2;O	TG 45:3(O)|TG 10:0_18:1_17:2(O)
TG 45:3|TG 9:0_18:1_18:2	TG 45:3(m)|TG 9:0_18:1_18:2(m2)
TG 45:4;O|TG 10:0_18:1_17:3;O	TG 45:4(O)|TG 10:0_18:1_17:3(O)
TG 45:4;O|TG 10:0_18:2_17:2;O	TG 45:4(O)|TG 10:0_18:2_17:2(O)
TG 45:4|TG 12:0_15:2_18:2	TG 45:4(m)|TG 12:0_15:2_18:2(m2)
TG 45:4|TG 15:0_15:2_15:2	TG 45:4(m)|TG 15:0_15:2_15:2(m2)
TG 46:0|TG 14:0_16:0_16:0	TG 46:0(m)|TG 14:0_16:0_16:0(m2)
TG 46:1|TG 14:0_16:0_16:1	TG 46:1(m)|TG 14:0_16:0_16:1(m2)
TG 46:2|TG 12:0_16:0_18:2	TG 46:2(m)|TG 12:0_16:0_18:2(m2)
TG 46:2|TG 14:0_16:1_16:1	TG 46:2(m)|TG 14:0_16:1_16:1(m2)
TG 46:2|TG 16:0_14:1_16:1	TG 46:2(m)|TG 16:0_14:1_16:1(m2)
TG 46:3|TG 12:0_16:1_18:2	TG 46:3(m)|TG 12:0_16:1_18:2(m2)
TG 46:4|TG 10:0_18:1_18:3	TG 46:4(m)|TG 10:0_18:1_18:3(m2)
TG 46:5|TG 16:0_15:2_15:3	TG 46:5(m)|TG 16:0_15:2_15:3(m2)
TG 46:5|TG 16:1_15:2_15:2	TG 46:5(m)|TG 16:1_15:2_15:2(m2)
TG 47:0|TG 14:0_16:0_17:0	TG 47:0(m)|TG 14:0_16:0_17:0(m2)
